,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
1074,Deepspeech,5.2,0.336664008581,0.32352379844,74,FlexiBO+GP-Log,0.00963287025943,124.8,74.0,0.469267126697
1075,Deepspeech,0.0,0.339493996777,0.321445983805,75,FlexiBO+GP-Log,0.0176646471695,124.8,75.0,0.469267126697
1076,Deepspeech,0.0,0.369326874797,0.329698629621,76,FlexiBO+GP-Log,0.000788358954171,124.8,76.0,0.469267126697
1077,Deepspeech,0.0,0.276307374111,0.278705890099,77,FlexiBO+GP-Log,0.00234205814718,124.8,77.0,0.469267126697
1078,Deepspeech,0.0,0.392952945035,0.287130879119,78,FlexiBO+GP-Log,0.00062313868989,124.8,78.0,0.469140181199
1079,Deepspeech,0.0,0.312248602095,0.343812664434,79,FlexiBO+GP-Log,0.0222600611804,124.8,79.0,0.469140181199
1080,Deepspeech,5.2,0.284784863605,0.298010623065,80,FlexiBO+GP-Log,0.0318850492626,130.0,80.0,0.469140181199
1081,Deepspeech,0.0,0.361094733614,0.295239393877,81,FlexiBO+GP-Log,0.0493666234081,130.0,81.0,0.469140181199
1082,Deepspeech,5.2,0.333925296645,0.291891716406,82,FlexiBO+GP-Log,0.0450556919133,135.2,82.0,0.469140181199
1083,Deepspeech,5.2,0.36050306604,0.335268624736,83,FlexiBO+GP-Log,0.02758680448,140.4,83.0,0.469140181199
1084,Deepspeech,5.2,0.299783464766,0.292896874833,84,FlexiBO+GP-Log,0.0143842790434,145.6,84.0,0.469140181199
1085,Deepspeech,0.0,0.277562334488,0.36917702863,85,FlexiBO+GP-Log,0.00317289554442,145.6,85.0,0.469140181199
1086,Deepspeech,5.2,0.315045639308,0.313996626234,86,FlexiBO+GP-Log,0.0439877215997,150.8,86.0,0.469140181199
1087,Deepspeech,0.0,0.313049060475,0.369626432432,87,FlexiBO+GP-Log,0.0071544866681,150.8,87.0,0.469140181199
1088,Deepspeech,0.0,0.193595106108,0.214036428141,88,FlexiBO+GP-Log,0.0116309788619,150.8,88.0,0.469140181199
1089,Deepspeech,0.0,0.353697176843,0.343289606823,89,FlexiBO+GP-Log,0.0153359280231,150.8,89.0,0.366195129232
1090,Deepspeech,0.0,0.417147537437,0.273641649106,90,FlexiBO+GP-Log,0.00481818600341,150.8,90.0,0.366195129232
1091,Deepspeech,0.0,0.390806532838,0.32097740916,91,FlexiBO+GP-Log,0.0174647162139,150.8,91.0,0.366195129232
1092,Deepspeech,0.0,0.284711669214,0.319313242301,92,FlexiBO+GP-Log,0.0240993109387,150.8,92.0,0.366195129232
1093,Deepspeech,0.0,0.286537724766,0.295549822534,93,FlexiBO+GP-Log,0.0228519474196,150.8,93.0,0.366195129232
1094,Deepspeech,0.0,0.373817965286,0.351442229939,94,FlexiBO+GP-Log,0.0140561456408,150.8,94.0,0.366195129232
1095,Deepspeech,0.0,0.333494782625,0.304239298816,95,FlexiBO+GP-Log,0.00608113705218,150.8,95.0,0.366195129232
1096,Deepspeech,0.0,0.365102504518,0.415579442676,96,FlexiBO+GP-Log,0.0130014746001,150.8,96.0,0.366195129232
1097,Deepspeech,0.0,0.405923909076,0.339211732657,97,FlexiBO+GP-Log,0.00914445028588,150.8,97.0,0.366195129232
1098,Deepspeech,5.2,0.259008567222,0.199450938792,98,FlexiBO+GP-Log,0.0480638810838,156.0,98.0,0.366195129232
1099,Deepspeech,0.0,0.358202597028,0.333603257451,99,FlexiBO+GP-Log,0.0196013375699,156.0,99.0,0.355387406582
1100,Deepspeech,5.2,0.266780499389,0.335789264589,100,FlexiBO+GP-Log,0.0412487601604,161.2,100.0,0.355387406582
1101,Deepspeech,0.0,0.376451847138,0.337198613316,101,FlexiBO+GP-Log,0.0164812279997,161.2,101.0,0.355387406582
1102,Deepspeech,5.2,0.385398708389,0.276293890442,102,FlexiBO+GP-Log,0.011977067132,166.4,102.0,0.355387406582
1103,Deepspeech,0.0,0.307145124695,0.380550287141,103,FlexiBO+GP-Log,0.0134261467069,166.4,103.0,0.355387406582
1104,Deepspeech,0.0,0.274282845134,0.443758604847,104,FlexiBO+GP-Log,0.0414924975731,166.4,104.0,0.355387406582
1105,Deepspeech,5.2,0.27028639648,0.411291405644,105,FlexiBO+GP-Log,0.00789375743598,171.6,105.0,0.355387406582
1106,Deepspeech,5.2,0.356307508593,0.395714013815,106,FlexiBO+GP-Log,0.004313335899,176.8,106.0,0.355387406582
1107,Deepspeech,0.0,0.353239855701,0.33359882357,107,FlexiBO+GP-Log,0.0433359558128,176.8,107.0,0.355387406582
1108,Deepspeech,5.2,0.337064585006,0.332070720258,108,FlexiBO+GP-Log,0.012388663576,182.0,108.0,0.355387406582
1109,Deepspeech,0.0,0.270026503507,0.389184536277,109,FlexiBO+GP-Log,0.0343994871877,182.0,109.0,0.355387406582
1110,Deepspeech,5.2,0.288416971205,0.395481534445,110,FlexiBO+GP-Log,0.0172402755584,187.2,110.0,0.355387406582
1111,Deepspeech,0.0,0.294348919847,0.354613413247,111,FlexiBO+GP-Log,0.00694029641304,187.2,111.0,0.355387406582
1112,Deepspeech,5.2,0.28369434672,0.285254902677,112,FlexiBO+GP-Log,0.0125022158335,192.4,112.0,0.355387406582
1113,Deepspeech,5.2,0.21893211352,0.200618467863,113,FlexiBO+GP-Log,0.0260794250348,197.6,113.0,0.355387406582
1114,Deepspeech,0.0,0.26697175203,0.348991175558,114,FlexiBO+GP-Log,0.0136075286059,197.6,114.0,0.354849662318
1115,Deepspeech,0.0,0.145893684106,0.225803313749,115,FlexiBO+GP-Log,0.049249213926,197.6,115.0,0.354849662318
1116,Deepspeech,5.2,0.170372502102,0.220631367514,116,FlexiBO+GP-Log,0.0376555718704,202.8,116.0,0.317919379474
1117,Deepspeech,0.0,0.310487619854,0.344501993746,117,FlexiBO+GP-Log,0.038976205957,202.8,117.0,0.317799273415
1118,Deepspeech,5.2,0.386925092163,0.315611905483,118,FlexiBO+GP-Log,0.0121145548619,208.0,118.0,0.317799273415
1119,Deepspeech,5.2,0.294685123815,0.377434738944,119,FlexiBO+GP-Log,0.049539053633,213.2,119.0,0.317799273415
1120,Deepspeech,0.0,0.273377491103,0.36413266305,120,FlexiBO+GP-Log,0.0342607111632,213.2,120.0,0.317799273415
1121,Deepspeech,5.2,0.294012744204,0.368571449742,121,FlexiBO+GP-Log,0.0404102468466,218.4,121.0,0.317799273415
1122,Deepspeech,5.2,0.368588779468,0.360253353537,122,FlexiBO+GP-Log,0.0247150772206,223.6,122.0,0.317799273415
1123,Deepspeech,0.0,0.264954376013,0.177942058369,123,FlexiBO+GP-Log,0.0168187772541,223.6,123.0,0.317799273415
1124,Deepspeech,0.0,0.0883941329356,0.273305905613,124,FlexiBO+GP-Log,0.00362697137671,223.6,124.0,0.301989264983
1125,Deepspeech,0.0,0.289695858076,0.360180059395,125,FlexiBO+GP-Log,0.0428077997755,223.6,125.0,0.260204680718
1126,Deepspeech,0.0,0.412464732684,0.393135472037,126,FlexiBO+GP-Log,0.00522643567317,223.6,126.0,0.260204680718
1127,Deepspeech,5.2,0.293861111688,0.324229583219,127,FlexiBO+GP-Log,0.0251651537638,228.8,127.0,0.260204680718
1128,Deepspeech,0.0,0.326075455193,0.313989957419,128,FlexiBO+GP-Log,0.0312795823937,228.8,128.0,0.260204680718
1129,Deepspeech,0.0,0.182821975175,0.21522577615,129,FlexiBO+GP-Log,0.0201079389829,228.8,129.0,0.260204680718
1130,Deepspeech,0.0,0.383814152603,0.349202746954,130,FlexiBO+GP-Log,0.00935347973934,228.8,130.0,0.260146445574
1131,Deepspeech,0.0,0.295978644079,0.290828481618,131,FlexiBO+GP-Log,0.0318100650513,228.8,131.0,0.260146445574
1132,Deepspeech,0.0,0.308554903324,0.277463378434,132,FlexiBO+GP-Log,0.0195905174268,228.8,132.0,0.260146445574
1133,Deepspeech,5.2,0.138387093925,0.228220103186,133,FlexiBO+GP-Log,0.000948002943323,234.0,133.0,0.260146445574
1134,Deepspeech,5.2,0.451090760204,0.412099857999,134,FlexiBO+GP-Log,0.0245195599657,239.2,134.0,0.259808004932
1135,Deepspeech,0.0,0.335011823454,0.410585728393,135,FlexiBO+GP-Log,0.0303264617904,239.2,135.0,0.259808004932
1136,Deepspeech,0.0,0.310898421113,0.278518751486,136,FlexiBO+GP-Log,0.0245097632015,239.2,136.0,0.259808004932
1137,Deepspeech,0.0,0.401228950787,0.277890441207,137,FlexiBO+GP-Log,0.0325312550575,239.2,137.0,0.259808004932
1138,Deepspeech,0.0,0.216087380182,0.210418364945,138,FlexiBO+GP-Log,0.0142254590075,239.2,138.0,0.259808004932
1139,Deepspeech,0.0,0.423951971433,0.346959392541,139,FlexiBO+GP-Log,0.0267337458327,239.2,139.0,0.259797712507
1140,Deepspeech,0.0,0.26782561483,0.336802431058,140,FlexiBO+GP-Log,0.0425380857391,239.2,140.0,0.259797712507
1141,Deepspeech,0.0,0.449624574164,0.37563829221,141,FlexiBO+GP-Log,0.0425637692127,239.2,141.0,0.259797712507
1142,Deepspeech,5.2,0.329701479394,0.407276275405,142,FlexiBO+GP-Log,0.0171137540531,244.4,142.0,0.259797712507
1143,Deepspeech,0.0,0.302894297714,0.290382721025,143,FlexiBO+GP-Log,0.0400308522611,244.4,143.0,0.259797712507
1144,Deepspeech,5.2,0.345267340939,0.326631133288,144,FlexiBO+GP-Log,0.0313388960539,249.6,144.0,0.259797712507
1145,Deepspeech,0.0,0.355858998857,0.368986631403,145,FlexiBO+GP-Log,0.03149321233,249.6,145.0,0.259797712507
1146,Deepspeech,5.2,0.316584921617,0.314456110299,146,FlexiBO+GP-Log,0.0397343772475,254.8,146.0,0.259797712507
1147,Deepspeech,0.0,0.277465643682,0.33113345672,147,FlexiBO+GP-Log,0.00837110131319,254.8,147.0,0.259797712507
1148,Deepspeech,0.0,0.267366457933,0.358889153242,148,FlexiBO+GP-Log,0.0373112347263,254.8,148.0,0.259797712507
1149,Deepspeech,0.0,0.36108549737,0.295304258646,149,FlexiBO+GP-Log,0.0107494644501,254.8,149.0,0.259797712507
1150,Deepspeech,0.0,0.30772192893,0.393499073058,150,FlexiBO+GP-Log,0.0279396935398,254.8,150.0,0.259797712507
1151,Deepspeech,0.0,0.376279782316,0.31665073143,151,FlexiBO+GP-Log,0.0312943549263,254.8,151.0,0.259797712507
1152,Deepspeech,0.0,0.295036665541,0.396779507198,152,FlexiBO+GP-Log,0.0288943888796,254.8,152.0,0.259797712507
1153,Deepspeech,5.2,0.338544126498,0.306672402508,153,FlexiBO+GP-Log,0.0168313863052,260.0,153.0,0.259797712507
1154,Deepspeech,0.0,0.364577735142,0.308383516479,154,FlexiBO+GP-Log,0.0325582026812,260.0,154.0,0.259797712507
1155,Deepspeech,0.0,0.277529676696,0.331106608337,155,FlexiBO+GP-Log,0.0033015781557,260.0,155.0,0.259797712507
1156,Deepspeech,0.0,0.308583743639,0.414356518929,156,FlexiBO+GP-Log,0.0165916991115,260.0,156.0,0.259797712507
1157,Deepspeech,0.0,0.29686261447,0.331452113056,157,FlexiBO+GP-Log,0.0198205708635,260.0,157.0,0.259797712507
1158,Deepspeech,5.2,0.206400500002,0.212951231872,158,FlexiBO+GP-Log,0.021621473673,265.2,158.0,0.259797712507
1159,Deepspeech,0.0,0.315296039066,0.311433023003,159,FlexiBO+GP-Log,0.04477762453,265.2,159.0,0.259787200341
1160,Deepspeech,0.0,0.337995371859,0.310481816601,160,FlexiBO+GP-Log,0.0274945114672,265.2,160.0,0.259787200341
1161,Deepspeech,0.0,0.350066160603,0.333269932246,161,FlexiBO+GP-Log,0.042298582499,265.2,161.0,0.259787200341
1162,Deepspeech,0.0,0.447124725586,0.273980576479,162,FlexiBO+GP-Log,0.0177678656518,265.2,162.0,0.259787200341
1163,Deepspeech,0.0,0.310430126654,0.336733179489,163,FlexiBO+GP-Log,0.0368624855906,265.2,163.0,0.259787200341
1164,Deepspeech,0.0,0.320103263532,0.334913234047,164,FlexiBO+GP-Log,0.0347002142037,265.2,164.0,0.259787200341
1165,Deepspeech,0.0,0.318826026361,0.294048902032,165,FlexiBO+GP-Log,0.0182180518096,265.2,165.0,0.259787200341
1166,Deepspeech,5.2,0.266474361139,0.291328600627,166,FlexiBO+GP-Log,0.0475498238284,270.4,166.0,0.259787200341
1167,Deepspeech,5.2,0.323296212716,0.283651360985,167,FlexiBO+GP-Log,0.00279459457534,275.6,167.0,0.259787200341
1168,Deepspeech,0.0,0.369269281259,0.351110721635,168,FlexiBO+GP-Log,0.00578509371793,275.6,168.0,0.259787200341
1169,Deepspeech,0.0,0.315786738149,0.390107374969,169,FlexiBO+GP-Log,0.00429019746214,275.6,169.0,0.259787200341
1170,Deepspeech,0.0,0.343127491348,0.275284670841,170,FlexiBO+GP-Log,0.0162025929837,275.6,170.0,0.259787200341
1171,Deepspeech,0.0,0.38970411661,0.336967746519,171,FlexiBO+GP-Log,0.0474717628186,275.6,171.0,0.259787200341
1172,Deepspeech,0.0,0.346448394226,0.348335722637,172,FlexiBO+GP-Log,0.046628797265,275.6,172.0,0.259787200341
1173,Deepspeech,0.0,0.354491826647,0.31094465571,173,FlexiBO+GP-Log,0.0241791681403,275.6,173.0,0.259787200341
1174,Deepspeech,0.0,0.40850864416,0.309700386642,174,FlexiBO+GP-Log,0.0261952729087,275.6,174.0,0.259787200341
1175,Deepspeech,0.0,0.321232834533,0.296176453057,175,FlexiBO+GP-Log,0.0471352836473,275.6,175.0,0.259787200341
1176,Deepspeech,0.0,0.328316735445,0.369028928809,176,FlexiBO+GP-Log,0.00919879500819,275.6,176.0,0.259787200341
1177,Deepspeech,0.0,0.296258288944,0.37895754488,177,FlexiBO+GP-Log,0.0380397722944,275.6,177.0,0.259787200341
1178,Deepspeech,0.0,0.279378562687,0.315416873086,178,FlexiBO+GP-Log,0.0166573422087,275.6,178.0,0.259787200341
1179,Deepspeech,0.0,0.385674072465,0.310888141326,179,FlexiBO+GP-Log,0.0314869258316,275.6,179.0,0.259787200341
1180,Deepspeech,0.0,0.264983889841,0.399532001562,180,FlexiBO+GP-Log,0.0337312330114,275.6,180.0,0.259787200341
1181,Deepspeech,0.0,0.273660348722,0.33087831326,181,FlexiBO+GP-Log,0.0391036494442,275.6,181.0,0.259787200341
1182,Deepspeech,5.2,0.285150270598,0.285920623957,182,FlexiBO+GP-Log,0.0239672926293,280.8,182.0,0.259787200341
1183,Deepspeech,5.2,0.402169852824,0.327239110117,183,FlexiBO+GP-Log,0.0440055764585,286.0,183.0,0.259787200341
1184,Deepspeech,0.0,0.306022247359,0.342832444981,184,FlexiBO+GP-Log,0.02638720086,286.0,184.0,0.259787200341
1185,Deepspeech,0.0,0.38473515018,0.388597565073,185,FlexiBO+GP-Log,0.00656855338288,286.0,185.0,0.259787200341
1186,Deepspeech,0.0,0.307065053939,0.37581453819,186,FlexiBO+GP-Log,0.031644335705,286.0,186.0,0.259787200341
1187,Deepspeech,0.0,0.271493245626,0.406881297903,187,FlexiBO+GP-Log,0.0382366336982,286.0,187.0,0.259787200341
1188,Deepspeech,0.0,0.305294354103,0.355235972619,188,FlexiBO+GP-Log,0.00737375269176,286.0,188.0,0.259787200341
1189,Deepspeech,0.0,0.34611616963,0.311108071951,189,FlexiBO+GP-Log,0.0479288292701,286.0,189.0,0.259787200341
1190,Deepspeech,5.2,0.305715280476,0.319132643574,190,FlexiBO+GP-Log,0.0303800095608,291.2,190.0,0.259787200341
1191,Deepspeech,0.0,0.329676938978,0.311504283424,191,FlexiBO+GP-Log,0.0459618881912,291.2,191.0,0.259787200341
1192,Deepspeech,0.0,0.302264506284,0.333442363657,192,FlexiBO+GP-Log,0.00879724081462,291.2,192.0,0.259787200341
1193,Deepspeech,0.0,0.278233480518,0.386952250351,193,FlexiBO+GP-Log,0.033855093767,291.2,193.0,0.259787200341
1194,Deepspeech,0.0,0.36816875027,0.391414472787,194,FlexiBO+GP-Log,0.0326498800038,291.2,194.0,0.259787200341
1195,Deepspeech,5.2,0.283500790084,0.437246701281,195,FlexiBO+GP-Log,0.00688873572433,296.4,195.0,0.259787200341
1196,Deepspeech,0.0,0.329335148595,0.370820237544,196,FlexiBO+GP-Log,0.0175750650059,296.4,196.0,0.259787200341
1197,Deepspeech,5.2,0.282825468812,0.280131781961,197,FlexiBO+GP-Log,0.0325099288707,301.6,197.0,0.259787200341
1198,Deepspeech,0.0,0.366631978397,0.422093982726,198,FlexiBO+GP-Log,0.00424322035194,301.6,198.0,0.259787200341
1199,Deepspeech,0.0,0.387303137523,0.36323635616,199,FlexiBO+GP-Log,0.0445171130197,301.6,199.0,0.259787200341
0,Deepspeech,0.0,0.200947939006,0.304053396067,0,FlexiBO+RF-Ratio,0.0,0.0,0.0,0.65
1,Deepspeech,0.0,0.291495752451,0.303563858689,1,FlexiBO+RF-Ratio,0.00695682228229,0.0,1.0,0.443902431786
2,Deepspeech,0.0,0.197836731196,0.387996934602,2,FlexiBO+RF-Ratio,0.0165485735475,0.0,2.0,0.443555592474
3,Deepspeech,0.0,0.261532715728,0.326402153255,3,FlexiBO+RF-Ratio,0.00637652411013,0.0,3.0,0.441651523757
4,Deepspeech,0.0,0.268599318383,0.285384361111,4,FlexiBO+RF-Ratio,0.027394833865,0.0,4.0,0.441651523757
5,Deepspeech,0.0,0.277268433779,0.348885619167,5,FlexiBO+RF-Ratio,0.0136720759377,0.0,5.0,0.428343818177
6,Deepspeech,0.0,0.198349629223,0.400168005742,6,FlexiBO+RF-Ratio,0.0107953743933,0.0,6.0,0.428343818177
7,Deepspeech,5.2,0.298846833618,0.326986890359,7,FlexiBO+RF-Ratio,0.0458667554977,5.2,7.0,0.428343818177
8,Deepspeech,5.2,0.233850422501,0.300052560013,8,FlexiBO+RF-Ratio,0.0206043988898,10.4,8.0,0.428343818177
9,Deepspeech,0.0,0.318663012534,0.356077884809,9,FlexiBO+RF-Ratio,0.0374167656063,10.4,9.0,0.428204793541
10,Deepspeech,5.2,0.194512872874,0.291248897479,10,FlexiBO+RF-Ratio,0.0267987994602,15.6,10.0,0.428204793541
11,Deepspeech,0.0,0.198641902659,0.361723783026,11,FlexiBO+RF-Ratio,0.0156855436852,15.6,11.0,0.424820784686
12,Deepspeech,0.0,0.230458343831,0.328215388291,12,FlexiBO+RF-Ratio,0.026891767027,15.6,12.0,0.424820784686
13,Deepspeech,0.0,0.243204271056,0.375207781196,13,FlexiBO+RF-Ratio,0.0191287994636,15.6,13.0,0.424820784686
14,Deepspeech,0.0,0.223731480658,0.336982582405,14,FlexiBO+RF-Ratio,0.014000611088,15.6,14.0,0.424820784686
15,Deepspeech,0.0,0.253820441933,0.281918636407,15,FlexiBO+RF-Ratio,0.0232660567822,15.6,15.0,0.424820784686
16,Deepspeech,0.0,0.218499481079,0.416744319419,16,FlexiBO+RF-Ratio,0.0083985784448,15.6,16.0,0.4221480605
17,Deepspeech,0.0,0.327947610431,0.403314052017,17,FlexiBO+RF-Ratio,0.0259003346293,15.6,17.0,0.4221480605
18,Deepspeech,0.0,0.314535907119,0.378057981143,18,FlexiBO+RF-Ratio,0.0317148504852,15.6,18.0,0.4221480605
19,Deepspeech,0.0,0.223537617062,0.294977583447,19,FlexiBO+RF-Ratio,0.035550717748,15.6,19.0,0.4221480605
20,Deepspeech,0.0,0.300576230587,0.274158181971,20,FlexiBO+RF-Ratio,0.0107292155745,15.6,20.0,0.4221480605
21,Deepspeech,0.0,0.241282895117,0.431192200868,21,FlexiBO+RF-Ratio,0.0226626501989,15.6,21.0,0.416720214206
22,Deepspeech,0.0,0.218447079374,0.322023394935,22,FlexiBO+RF-Ratio,0.0147201825321,15.6,22.0,0.416720214206
23,Deepspeech,0.0,0.220007986125,0.357590047864,23,FlexiBO+RF-Ratio,0.0388074721846,15.6,23.0,0.416720214206
24,Deepspeech,0.0,0.211324801491,0.302654750708,24,FlexiBO+RF-Ratio,0.0226714710921,15.6,24.0,0.416720214206
25,Deepspeech,5.2,0.259412867702,0.322637726371,25,FlexiBO+RF-Ratio,0.0392802163766,20.8,25.0,0.416720214206
26,Deepspeech,0.0,0.193068692199,0.279104888241,26,FlexiBO+RF-Ratio,0.0340931299031,20.8,26.0,0.416720214206
27,Deepspeech,5.2,0.284552502384,0.289751023532,27,FlexiBO+RF-Ratio,0.048220886271,26.0,27.0,0.414827320735
28,Deepspeech,0.0,0.332893988754,0.330041004897,28,FlexiBO+RF-Ratio,0.0142099401925,26.0,28.0,0.414827320735
29,Deepspeech,5.2,0.256935987787,0.335170290643,29,FlexiBO+RF-Ratio,0.0214583085181,31.2,29.0,0.414827320735
30,Deepspeech,0.0,0.232627754483,0.394555588705,30,FlexiBO+RF-Ratio,0.00360512232514,31.2,30.0,0.414827320735
31,Deepspeech,0.0,0.275735003264,0.358301721161,31,FlexiBO+RF-Ratio,0.00604861865073,31.2,31.0,0.414827320735
32,Deepspeech,0.0,0.247839126498,0.325736213973,32,FlexiBO+RF-Ratio,0.0267164406867,31.2,32.0,0.414827320735
33,Deepspeech,0.0,0.205709564579,0.336274217356,33,FlexiBO+RF-Ratio,0.0442025190154,31.2,33.0,0.414827320735
34,Deepspeech,0.0,0.25350925618,0.299005939856,34,FlexiBO+RF-Ratio,0.0164104127518,31.2,34.0,0.414827320735
35,Deepspeech,0.0,0.345314375553,0.32320164149,35,FlexiBO+RF-Ratio,0.00127763129806,31.2,35.0,0.414827320735
36,Deepspeech,5.2,0.344092006739,0.285079889844,36,FlexiBO+RF-Ratio,0.0269495245837,36.4,36.0,0.414827320735
37,Deepspeech,0.0,0.247867214615,0.299410143192,37,FlexiBO+RF-Ratio,0.0400574317295,36.4,37.0,0.414827320735
38,Deepspeech,0.0,0.349988260144,0.306582180906,38,FlexiBO+RF-Ratio,0.049625266227,36.4,38.0,0.414827320735
39,Deepspeech,0.0,0.300923293954,0.351271457752,39,FlexiBO+RF-Ratio,0.0151247668211,36.4,39.0,0.414827320735
40,Deepspeech,0.0,0.209303470434,0.326340073867,40,FlexiBO+RF-Ratio,0.0384466181893,36.4,40.0,0.414827320735
41,Deepspeech,5.2,0.251554394883,0.367911445159,41,FlexiBO+RF-Ratio,0.0100189958177,41.6,41.0,0.414827320735
42,Deepspeech,0.0,0.338327850722,0.354426599378,42,FlexiBO+RF-Ratio,0.0139134590337,41.6,42.0,0.414827320735
43,Deepspeech,0.0,0.236247492203,0.30753251946,43,FlexiBO+RF-Ratio,0.0159225716165,41.6,43.0,0.414827320735
44,Deepspeech,5.2,0.282585691722,0.375324174334,44,FlexiBO+RF-Ratio,0.0447197794169,46.8,44.0,0.414827320735
45,Deepspeech,0.0,0.246309043177,0.274796168055,45,FlexiBO+RF-Ratio,0.0333920673567,46.8,45.0,0.414827320735
46,Deepspeech,0.0,0.270881918045,0.280930946942,46,FlexiBO+RF-Ratio,0.0173451592961,46.8,46.0,0.41459349861
47,Deepspeech,0.0,0.304756565353,0.290252953195,47,FlexiBO+RF-Ratio,0.0134091137018,46.8,47.0,0.41459349861
48,Deepspeech,5.2,0.34568080388,0.333129353948,48,FlexiBO+RF-Ratio,0.0373741966404,52.0,48.0,0.41459349861
49,Deepspeech,0.0,0.254045486936,0.330360977463,49,FlexiBO+RF-Ratio,0.00442794402611,52.0,49.0,0.41459349861
50,Deepspeech,0.0,0.209210609589,0.387189243933,50,FlexiBO+RF-Ratio,0.0114540027104,52.0,50.0,0.41459349861
51,Deepspeech,0.0,0.251378692865,0.36856397824,51,FlexiBO+RF-Ratio,0.0114054059493,52.0,51.0,0.41459349861
52,Deepspeech,5.2,0.303696928662,0.415590792087,52,FlexiBO+RF-Ratio,0.0169193425749,57.2,52.0,0.41459349861
53,Deepspeech,5.2,0.292318391074,0.300513943933,53,FlexiBO+RF-Ratio,0.00595428752975,62.4,53.0,0.41459349861
54,Deepspeech,0.0,0.236357427235,0.293694243195,54,FlexiBO+RF-Ratio,0.0302198488476,62.4,54.0,0.41459349861
55,Deepspeech,0.0,0.265848920383,0.313510794949,55,FlexiBO+RF-Ratio,0.0338173593166,62.4,55.0,0.41459349861
56,Deepspeech,0.0,0.225402195053,0.354611626832,56,FlexiBO+RF-Ratio,0.0177130865307,62.4,56.0,0.41459349861
57,Deepspeech,0.0,0.240418872146,0.292041500472,57,FlexiBO+RF-Ratio,0.0254554698514,62.4,57.0,0.41459349861
58,Deepspeech,5.2,0.299012405037,0.402280738818,58,FlexiBO+RF-Ratio,0.0136714509983,67.6,58.0,0.41459349861
59,Deepspeech,5.2,0.242370375054,0.307339204327,59,FlexiBO+RF-Ratio,0.0417118683537,72.8,59.0,0.41459349861
60,Deepspeech,0.0,0.195121234408,0.365975007323,60,FlexiBO+RF-Ratio,0.0312768173982,72.8,60.0,0.41459349861
61,Deepspeech,5.2,0.27564471671,0.285268666707,61,FlexiBO+RF-Ratio,0.0474499898574,78.0,61.0,0.41459349861
62,Deepspeech,0.0,0.22144987698,0.358185471132,62,FlexiBO+RF-Ratio,0.0481990287843,78.0,62.0,0.41459349861
63,Deepspeech,5.2,0.226632752286,0.43727821174,63,FlexiBO+RF-Ratio,0.0248269984358,83.2,63.0,0.41459349861
64,Deepspeech,0.0,0.242954905501,0.327457506257,64,FlexiBO+RF-Ratio,0.0496494043588,83.2,64.0,0.41459349861
65,Deepspeech,0.0,0.309811222459,0.357698471721,65,FlexiBO+RF-Ratio,0.00810440551718,83.2,65.0,0.41459349861
66,Deepspeech,0.0,0.287054699981,0.324080362111,66,FlexiBO+RF-Ratio,0.0350828628673,83.2,66.0,0.41459349861
67,Deepspeech,0.0,0.352111799338,0.305808318522,67,FlexiBO+RF-Ratio,0.0310456388527,83.2,67.0,0.41459349861
68,Deepspeech,0.0,0.291162528539,0.308395858466,68,FlexiBO+RF-Ratio,0.0404122613957,83.2,68.0,0.41459349861
69,Deepspeech,5.2,0.258395667645,0.354263832587,69,FlexiBO+RF-Ratio,0.0380602456108,88.4,69.0,0.41459349861
70,Deepspeech,5.2,0.376522995523,0.379119460758,70,FlexiBO+RF-Ratio,0.00254980260385,93.6,70.0,0.41459349861
71,Deepspeech,0.0,0.267671861125,0.320428274192,71,FlexiBO+RF-Ratio,0.0404355090509,93.6,71.0,0.41459349861
72,Deepspeech,0.0,0.239761770867,0.323459584105,72,FlexiBO+RF-Ratio,0.000581605556526,93.6,72.0,0.41459349861
73,Deepspeech,0.0,0.331058547186,0.355801612082,73,FlexiBO+RF-Ratio,0.0331222234298,93.6,73.0,0.41459349861
74,Deepspeech,0.0,0.305151897764,0.351915737844,74,FlexiBO+RF-Ratio,0.0276821577786,93.6,74.0,0.41459349861
75,Deepspeech,0.0,0.244511150833,0.315646899943,75,FlexiBO+RF-Ratio,0.0232483670279,93.6,75.0,0.41459349861
76,Deepspeech,5.2,0.282347598883,0.275935517669,76,FlexiBO+RF-Ratio,0.0232207854401,98.8,76.0,0.41459349861
77,Deepspeech,0.0,0.24134665442,0.395780721871,77,FlexiBO+RF-Ratio,0.0453472136153,98.8,77.0,0.41459349861
78,Deepspeech,0.0,0.230332923606,0.263106557378,78,FlexiBO+RF-Ratio,0.00604571985264,98.8,78.0,0.41459349861
79,Deepspeech,0.0,0.322035369973,0.274745764415,79,FlexiBO+RF-Ratio,0.0379858284776,98.8,79.0,0.405973776138
80,Deepspeech,0.0,0.238021422944,0.345455340875,80,FlexiBO+RF-Ratio,0.0441077020664,98.8,80.0,0.405973776138
81,Deepspeech,0.0,0.323139346118,0.285709833997,81,FlexiBO+RF-Ratio,0.0157839159887,98.8,81.0,0.405973776138
82,Deepspeech,0.0,0.32560097519,0.364731290407,82,FlexiBO+RF-Ratio,0.0356250881916,98.8,82.0,0.405973776138
83,Deepspeech,0.0,0.218646943882,0.265878677401,83,FlexiBO+RF-Ratio,0.0263801360097,98.8,83.0,0.405973776138
